Year,Day,Hour,Wind #,WIND Bt,WIND Bx_gse,WIND By_gse,WIND Bz_gse
2021,6,18,58,3.8,2.6,-2.5,-0.8
2021,6,19,60,3.8,-1.8,-1.8,-0.1
2021,6,20,61,4.5,-0.0,-4.1,0.7
2021,6,21,56,4.5,1.9,-4.0,-0.2
2021,6,22,64,4.4,3.5,-2.0,1.3
2021,6,23,58,3.7,3.2,-1.8,-0.1
2021,7,0,58,2.1,1.3,-1.2,-0.7
2021,7,1,60,2.5,1.4,-1.3,-1.1
2021,7,2,57,4.0,0.8,-3.5,-1.6
2021,7,3,62,3.3,1.3,-2.5,0.4
2021,7,4,61,2.4,1.1,-0.9,-0.2
2021,7,5,59,3.0,-0.6,-2.0,1.1
2021,7,6,59,2.2,0.0,-0.2,-0.9
2021,7,7,59,2.5,-0.9,-0.4,-1.5
2021,7,8,61,3.0,-1.4,-0.8,-1.7
2021,7,9,61,3.4,-2.8,-1.6,0.5
2021,7,10,56,2.8,-1.9,-0.7,1.1
2021,7,11,61,2.9,-1.8,-0.5,0.9
2021,7,12,59,2.1,-1.6,-0.5,-0.1
2021,7,13,59,2.9,1.4,-2.3,0.4
2021,7,14,57,3.0,1.2,-1.8,0.5
2021,7,15,60,3.0,2.6,-0.5,-0.6
2021,7,16,60,2.8,2.3,-1.2,-0.0
2021,7,17,60,2.8,-0.1,-0.2,1.7
2021,7,18,58,3.1,2.5,-1.4,0.5
2021,7,19,63,3.1,1.7,-1.5,-0.8
2021,7,20,58,2.9,1.6,-1.2,-1.6
2021,7,21,59,3.4,2.4,-0.5,-1.6
2021,7,22,61,3.5,2.7,-1.7,0.9
2021,7,23,60,3.6,1.5,-2.6,1.5
2021,8,0,58,3.4,1.6,-2.4,1.4
2021,8,1,58,3.3,2.7,-0.8,1.5
2021,8,2,64,3.2,-0.2,-2.5,1.1
2021,8,3,56,3.3,0.6,-2.1,-0.1
2021,8,4,58,3.2,3.2,0.1,-0.1
2021,8,5,61,3.3,3.0,-0.5,0.9
2021,8,6,63,3.7,2.9,-0.9,1.7
2021,8,7,56,2.9,0.6,-2.3,0.6
2021,8,8,59,3.0,2.7,-0.9,0.1
2021,8,9,60,3.5,2.6,-1.9,1.1
2021,8,10,58,3.3,2.3,-2.2,0.7
2021,8,11,60,3.7,3.6,-0.7,0.3
2021,8,12,63,3.4,2.1,-1.0,0.4
2021,8,13,62,3.6,-1.6,-3.0,0.8
2021,8,14,58,4.0,-2.9,-2.6,-0.2
2021,8,15,60,4.4,-3.3,-2.9,-0.1
2021,8,16,59,4.2,-2.2,-3.1,0.6
2021,8,17,55,4.0,-0.3,-3.1,1.9
2021,8,18,62,4.1,-0.5,-3.6,1.5
2021,8,19,58,3.7,-1.4,-3.1,0.6
2021,8,20,59,4.0,3.8,-1.1,-0.1
2021,8,21,61,4.1,3.9,-1.0,0.4
2021,8,22,56,4.1,3.6,-1.8,-0.2
2021,8,23,60,4.4,3.8,-1.6,-1.2
2021,9,0,64,4.4,-0.1,-4.1,0.3
2021,9,1,55,4.3,1.8,-3.2,-0.1
2021,9,2,60,4.3,2.1,-3.5,-0.7
2021,9,3,62,4.6,0.4,-4.5,0.1
2021,9,4,59,4.9,-1.1,-4.7,0.4
2021,9,5,61,4.9,-0.9,-4.7,0.1
2021,9,6,58,4.6,0.6,-4.4,0.8
2021,9,7,60,4.5,0.8,-4.3,-0.4
2021,9,8,61,4.1,-0.3,-3.8,-0.9
2021,9,9,57,4.0,1.1,-2.7,1.0
2021,9,10,61,4.4,1.6,-3.2,1.6
2021,9,11,58,3.9,1.6,-2.8,0.1
2021,9,12,63,4.2,1.8,-2.6,0.9
2021,9,13,60,4.6,-1.1,-4.1,-1.1
2021,9,14,58,4.4,0.2,-4.3,-0.0
2021,9,15,59,4.3,2.1,-2.9,2.1
2021,9,16,60,4.5,2.5,-2.2,2.9
2021,9,17,60,4.1,2.3,-2.9,1.3
2021,9,18,61,4.1,2.2,-2.8,0.9
2021,9,19,61,4.1,2.4,-3.0,0.0
2021,9,20,59,4.2,3.8,-1.8,-0.1
2021,9,21,59,4.1,3.5,-2.0,-0.7
2021,9,22,59,3.9,2.8,-2.4,-1.1
2021,9,23,59,3.8,2.2,-2.8,-0.5
2021,10,0,60,3.9,3.1,-2.2,0.2
2021,10,1,58,4.0,2.9,-2.3,-0.4
2021,10,2,1,3.9,3.6,-1.4,-0.2
2021,10,3,999,999.9,999.9,999.9,999.9
2021,10,4,999,999.9,999.9,999.9,999.9
2021,10,5,999,999.9,999.9,999.9,999.9
2021,10,6,999,999.9,999.9,999.9,999.9
2021,10,7,999,999.9,999.9,999.9,999.9
2021,10,8,999,999.9,999.9,999.9,999.9
2021,10,9,999,999.9,999.9,999.9,999.9
2021,10,10,999,999.9,999.9,999.9,999.9
2021,10,11,999,999.9,999.9,999.9,999.9
2021,10,12,999,999.9,999.9,999.9,999.9
2021,10,13,999,999.9,999.9,999.9,999.9
2021,10,14,999,999.9,999.9,999.9,999.9
2021,10,15,999,999.9,999.9,999.9,999.9
2021,10,16,999,999.9,999.9,999.9,999.9
2021,10,17,27,5.6,-2.6,-4.0,-2.9
2021,10,18,60,5.6,-2.5,-4.3,-2.6
2021,10,19,60,5.7,-2.2,-4.7,-2.4
2021,10,20,57,5.6,-2.0,-4.7,-1.9
2021,10,21,60,5.1,-1.8,-4.4,-1.1
2021,10,22,59,4.8,-1.6,-4.2,-1.6
2021,10,23,61,3.4,0.4,-2.7,-0.7
2021,11,0,59,3.0,1.3,-2.5,-0.5
2021,11,1,59,2.9,1.8,-1.8,-1.0
2021,11,2,59,2.6,0.9,-2.0,-1.3
2021,11,3,60,2.5,0.7,-2.2,-0.9
2021,11,4,60,2.4,0.6,-2.1,-0.7
2021,11,5,59,2.4,1.2,-1.7,-0.4
2021,11,6,59,2.2,1.1,-1.6,-0.7
2021,11,7,59,2.0,0.8,-1.6,-0.8
2021,11,8,59,2.0,0.6,-1.8,-0.7
2021,11,9,72,3.0,0.5,-2.7,-0.7
2021,11,10,60,5.0,2.0,-4.5,-0.4
2021,11,11,65,5.6,1.4,-4.8,-0.4
2021,11,12,62,10.7,1.6,-9.7,-1.4
2021,11,13,61,8.1,1.6,-5.0,-3.3
2021,11,14,65,14.6,-2.9,2.2,-9.3
2021,11,15,59,13.3,-2.4,6.6,3.2
2021,11,16,67,10.6,-3.9,6.4,-3.7
2021,11,17,59,11.8,-4.5,7.1,-6.9
2021,11,18,59,13.1,-7.1,10.1,-1.2
2021,11,19,59,13.0,-5.4,9.1,-4.4
2021,11,20,60,12.7,-3.2,8.3,-6.1
2021,11,21,69,10.4,-6.3,2.0,-3.2
2021,11,22,61,7.6,-6.3,-0.4,-2.0
2021,11,23,61,6.6,-4.9,1.7,-2.4
2021,12,0,60,6.0,-4.8,-1.5,-2.9
2021,12,1,60,5.8,-3.0,-3.4,-2.6
2021,12,2,57,6.6,-5.0,-0.3,-3.3
